"","long","lat","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","color_notes","location","above_ground_sighter_measurement","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","lat_long","zip_codes","community_districts","borough_boundaries","city_council_districts","police_precincts"
"21",-73.9673548527075,40.7765669058396,"15G-PM-1019-11","15G","PM",10192018,11,"Adult","Gray",NA,"Gray+",NA,"Above Ground","4",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"stared","POINT (-73.9673548527075 40.7765669058396)",NA,19,4,19,13
"22",-73.970720187655,40.7774564799983,"14D-PM-1019-11","14D","PM",10192018,11,"Adult","Gray",NA,"Gray+",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.970720187655 40.7774564799983)",NA,19,4,19,13
"23",-73.9688574691102,40.7837825208444,"21B-AM-1019-04","21B","AM",10192018,4,NA,NA,NA,"+",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9688574691102 40.7837825208444)",NA,19,4,19,13
"24",-73.9721797824576,40.7801213843628,"16A-PM-1019-07","16A","PM",10192018,7,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"approaches (very friendly)","POINT (-73.9721797824576 40.7801213843628)",NA,19,4,19,13
"25",-73.9801007327506,40.7677455633932,"1B-PM-1019-06","01B","PM",10192018,6,"Juvenile","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9801007327506 40.7677455633932)",NA,19,4,19,13
"26",-73.9586098170241,40.7939653733898,"35D-AM-1019-01","35D","AM",10192018,1,NA,NA,NA,"+",NA,"Above Ground",NA,"on tree, blue jays gathering nearby",FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9586098170241 40.7939653733898)",NA,19,4,19,13
"27",-73.9562765288004,40.7880617963868,"31I-PM-1019-02","31I","PM",10192018,2,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9562765288004 40.7880617963868)",NA,19,4,19,13
"28",-73.972212563004,40.7761311465857,"13C-PM-1019-05","13C","PM",10192018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,"POINT (-73.972212563004 40.7761311465857)",NA,19,4,19,13
"29",-73.969353372175,40.7838247422369,"21A-AM-1019-06","21A","AM",10192018,6,"Juvenile","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.969353372175 40.7838247422369)",NA,19,4,19,13
"30",-73.9504693544225,40.797225436004,"42H-AM-1019-01","42H","AM",10192018,1,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9504693544225 40.797225436004)",NA,19,4,19,13
"31",-73.9711176999471,40.7724278547281,"10F-PM-1019-06","10F","PM",10192018,6,"Adult","Gray","White","Gray+White",NA,"Above Ground","10","Different tree",FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9711176999471 40.7724278547281)",NA,19,4,19,13
"32",-73.9684463154398,40.7834813319352,"21B-AM-1019-02","21B","AM",10192018,2,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9684463154398 40.7834813319352)",NA,19,4,19,13
"33",-73.9697196619878,40.7814068507607,"19B-AM-1019-01","19B","AM",10192018,1,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White","Side stripes","Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"indifferent then runs from","POINT (-73.9697196619878 40.7814068507607)",NA,19,4,19,13
"34",-73.97002473509,40.7836929044459,"21A-AM-1019-08","21A","AM",10192018,8,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.97002473509 40.7836929044459)",NA,19,4,19,13
